Job Title,Company name,Job Detail,Location,URL,About the job
Electrical Engineer junior,Marine Debt Management,Full-time · Entry level,"Agra, Uttar Pradesh, India",https://www.linkedin.com/jobs/view/3391319139/?eBP=NotAvailableFromMidTier&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=VwP%2FsANMWEq%2FG9hm7eyGAw%3D%3D&trk=flagship3_search_srp_jobs,"Establishing construction, manufacturing, or installation standards or specifications by performing a wide range of detailed calculations.
Ensuring compliance with specifications, codes, or customer requirements by directing or coordinating installation, manufacturing, construction, maintenance, documentation, support, or testing activities.
Writing reports and compiling data regarding existing and potential electrical engineering projects and studies.
Preparing specifications for purchases of electrical equipment and materials."
Electrical Engineer,AppSoft Solutions,Full-time · Entry level,"Mumbai, Maharashtra, India",https://www.linkedin.com/jobs/view/3408863906/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=sjw7FRFLl%2FDQVbrBs3IygQ%3D%3D&trk=flagship3_search_srp_jobs,"Exp: 0-3 years; Job DescriptionElectrical EngineerVery Urgent RequirementDesigns electrical systems by developing and testing components.Electrical Engineer Job DutiesEvaluates electrical systems, products, components, and applications by designing and conducting research programs; applying knowledge of electricity and materials.Confirms systems and components capabilities by designing testing methods; testing properties.Develops electrical products by studying customer requirements; researching and testing manufacturing and assembly methods and materials.Develops manufacturing processes by designing and modifying equipment for building and assembling electrical components; soliciting observations from operators.Assures product quality by designing electrical testing methods; testing finished products and system capabilities.Prepares product reports by collecting, analyzing, and summarizing information and trends.Provides engineering information by answering questions and requests.Maintains product and company reputation by complying with federal and state regulations.Keeps equipment operational by following manufacturers instructions and established procedures; requesting repair service.Maintains product data base by writing computer programs; entering data.Completes projects by training and guiding technicians.Maintains professional and technical knowledge by attending educational workshops; reviewing professional publications; establishing personal networks; participating in professional societies.Contributes to team effort by accomplishing related results as needed.
Electronic Systems ,

Electronics Troubleshooting ,

Electronic Testing Design ,

Project Management ,

Quality Focus ,

Database Design ,

Analyzing Information"
Electrical System Engineer,Siemens Gamesa,Full-time · Entry level,"Bengaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3341010395/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=jy7o2zaXMsuYXLNz%2ByLWOQ%3D%3D&trk=flagship3_search_srp_jobs,"It takes the brightest minds to be a technology leader. It takes imagination to create green energy for the generations to come. At Siemens Gamesa we make real what matters, join our global team.

Siemens Gamesa has a vision for renewable energy: we believe in the power of nature and technology. Help us to be ready to face the energy challenges of tomorrow and make a green footprint – join the team in creating a better future for us on our planet.

We focus on hiring the best people, wherever they may be in the world. We pride ourselves on the flexibility we offer to our employees and are committed to building a workforce that can grow with the company. Siemens Gamesa is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.

In our culture of trust, we focus on empowerment, diversity and continuous learning. Valuing our people is what makes us one global team, with our colleagues’ safety at the heart of our organization.

For our Onshore Direct Drive Platform in our Product Integrity & Service Technology department we are looking for an Electrical System Engineer to strengthen our electrical performance in our direct drive fleet. Main mission of electrical system engineer is to prepare, analyze and evaluate the performance of the electrical systems and components in order to improve the performance of the wind turbines. In addition, he/she will be responsible for researching and developing different solutions or upgrades for fleet support, including the definition and proposal for improvements.



Our new electrical system engineer will have a strong interaction with other engineering disciplines, mainly with control, aerodynamics, and Siting, but also with teams in the mechanical or loads units. Therefore, the profile counts with an overall understanding of main disciplines involved in wind turbine operation. Proper achievement of these functions involves good field data analysis, being able to process wind turbine data and analyze it for identification of possible loads strategies for the wind turbines.

You will be working with design and configuration of the LV auxiliary system, control cabinets, cables, and sensors for our onshore direct drive wind turbines. This also includes design responsibility for documentation, validation, and support towards the turbine fleet.

Your solutions are characterized by an end-to end thinking, a safety and cost mindset and you know what it takes to make things work in the field.





Passion for renewable energy and a sense for the importance to lead the change. We are also looking for…

A person who has a BSc or MSc in electrical engineering and are experienced as electrical lead for technical complex systems. You possess good knowledge of design and manufacturing processes of electrical cabinets, LV cables and busbar systems.



You are structured and innovative and your approach to task solving is both technically sound and commercially viable. You have the ability to interface at all levels in a dynamic environment and possess strong communication and English skills both orally and in writing.

In case you have acquired your skills in alternative ways your application is just as well appreciated.



Become a part of our mission for sustainability: Clean energy for generations to come. We are a global team of diverse colleagues who share a passion for renewable energy and have a culture of trust and empowerment to make our own ideas a reality. We focus on personal and professional development to grow internally within our organization.

Siemens Gamesa offers a wide variety of benefits such as flexible working hours as well as home-office possibility for many colleagues, employer-funded pension, attractive remuneration package (fixed/variable) and local benefits such as subsided lunch, employee discounts and much more



https://www.siemensgamesa.com/sustainability/employees



https://youtu.be/12Sm678tjuY





If you have specific questions about the position, please contact the hiring manager Henrik Bording via phone +45 30 37 38 96.

For further information regarding the recruitment process, please send the main recruiter, Nazli Falay email via

nazli.falay.ext@siemensgamesa.com. Please mention the Job ID in the email.

Please apply in English via the apply button.

We kindly draw your attention to the fact that this email may NOT be used for sending applications or CVs for evaluation."
Electrical Engineer,Marine Debt Management,Full-time · Entry level,"Bengaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3377766061/?eBP=NotAvailableFromMidTier&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=vtfv6%2FV7PmrMzp90LG%2FuJA%3D%3D&trk=flagship3_search_srp_jobs,"Designing, maintaining, implementing, or improving electrical instruments, facilities, components, equipment products, or systems for industrial, commercial, or domestic purposes.
Performing a wide range of engineering tasks by operating computer-assisted design or engineering software and equipment.
Conferring with customers, engineers, and others to discuss existing or potential engineering products or projects.
Ensuring that installation and operations conform to standards and customer requirements by preparing electrical systems specifications, technical drawings, or topographical maps."
Electrical Engineer,Red Group,Full-time · Entry level,"Hubli, Karnataka, India",https://www.linkedin.com/jobs/view/3392236299/?eBP=NotAvailableFromMidTier&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=nd6Pvx32t9b6npNnhWk%2FTA%3D%3D&trk=flagship3_search_srp_jobs,"Call HR Number +91 7229921965

Designing and improving electrical products and systems
Establishing manufacturing processes
Evaluating systems’ safety, reliability, and performance"
We are hiring for Electrical Engineer,firoj ansari,Full-time · Entry level,"Marmagao, Goa, India",https://www.linkedin.com/jobs/view/3391075851/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=%2BjD5K7FYZHQ477fxP6ZKMA%3D%3D&trk=flagship3_search_srp_jobs,"Electrical Engineer Job Description

We are hiring an Electrical Engineer to design and implement complex industrial, commercial, and domestical electrical systems. To do well in this role you should be a licenced professional engineer and have extensive experience as an electrical engineer.


Designing, maintaining, implementing, or improving electrical instruments, facilities, components, equipment products, or systems for industrial, commercial or domestic purposes.

Performing a wide range of engineering tasks by operating computer-assisted design or engineering software and equipment.

Conferring with customers, engineers, and others to discuss existing or potential engineering products or projects.

Ensuring that installation and operations conform to standards and customer requirements by preparing electrical systems specifications, technical drawings or topographical maps.

Establishing construction, manufacturing or installation standards or specifications by performing a wide range of detailed calculations.

Ensuring compliance with specifications, codes, or customer requirements by directing or coordinating installation, manufacturing, construction, maintenance, documentation, support or testing activities.

Writing reports and compiling data regarding existing and potential electrical engineering projects and studies.

Preparing specifications for purchases of electrical equipment and materials.

Supervising or training project team members.

Estimating material, labor, or construction costs for budget preparation.

Maintaining electrical equipment.

Working with a variety of technicians.

Job Details

We have vacant of 26 electrical engineer Jobs for Freshers and Experience

Educational Qualification: Vocational Course, Diploma, Advanced/Higher Diploma, Professional Degree, B.Tech/B.E, Post Graduate Diploma, M.Tech |

Skill in Electrical Engineering, Mechanical Engineering, Electronics Engineering, Electrical Maintenance, Cable Laying, etc.



This job is provided by Shine.com
""electrical maintenance"", maintenance, ""electrical engineering"", ""electrical site engineering"""
Electrical Engineer,AppSoft Solutions,Full-time · Entry level,"Hyderabad, Telangana, India",https://www.linkedin.com/jobs/view/3410232113/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=9ycGNRUdHFlL1FNHU7ufNg%3D%3D&trk=flagship3_search_srp_jobs,"Experienced, accomplished, self-motivated Electrical Engineer to maintain and support our industry-leading products and systems. The Electrical Engineer will work across a variety of functional groups.

Perform detailed calculations to establish standards and specifications

Inspect installations and observe operations to ensure compliance with design and equipment specifications and safety standards

Use computer-assisted engineering software (AutoCAD) to perform engineering tasks

Support manufacturing department with product development and testing

Provide quality assurance for ongoing projects

Keep current with the latest technical innovations in electrical engineering

This job is provided by Shine.com
""electrical officer"", ""electrical design engineer"", ""electrical incharge"", autocad, cad, ""electrical engineer"", ""electrical maintenance"""
Principal Electrical Engineer,Medtronic,Full-time · Director,"Hyderabad, Telangana, India",https://www.linkedin.com/jobs/view/3407247164/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=mWd9MFNIVkUJhoo0WW43Lg%3D%3D&trk=flagship3_search_srp_jobs,"Careers that Change Lives

Medtronic’s Mechanical Circulatory Support (MCS) group is looking for a motivated electrical engineer to work in a Product Engineering role in Release product engineering /continuation/sustaining engineering for Ventricular Assist Device systems. You will lead product improvement and remediation efforts serving our patients and will work closely with the project management office, engineering, and contract manufacturing sites. You will be able to dive in deep technically, and lead design and process change initiatives in a cross functional fast-paced environment.


Responsibilities may include the following, and other duties may be assigned:





Together, we can change healthcare worldwide. At Medtronic, we push the limits of what technology, therapies and services can do to help alleviate pain, restore health and extend life. We challenge ourselves and each other to make tomorrow better than yesterday. It is what makes this an exciting and rewarding place to be.

We want to accelerate and advance our ability to create meaningful innovations - but we will only succeed with the right people on our team. Let’s work together to address universal healthcare needs and improve patients’ lives. Help us shape the future.

Physical Job Requirements

The physical demands described within the Responsibilities section of this job description are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. For Office Roles: While performing the duties of this job, the employee is regularly required to be independently mobile. The employee is also required to interact with a computer, and communicate with peers and co-workers. Contact your manager or local HR to understand the Work Conditions and Physical requirements that may be specific to each role. (ADA-United States of America)"
Principal Electrical Engineer,Medtronic,Full-time · Director,"Hyderabad, Telangana, India",https://www.linkedin.com/jobs/view/3407243459/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=flcornRMhqYJ8tpADJbZJA%3D%3D&trk=flagship3_search_srp_jobs,"Careers that Change Lives

Medtronic’s Mechanical Circulatory Support (MCS) group is looking for a motivated electrical engineer to work in a Product Engineering role in Release product engineering /continuation/sustaining engineering for Ventricular Assist Device systems. You will lead product improvement and remediation efforts serving our patients and will work closely with the project management office, engineering, and contract manufacturing sites. You will be able to dive in deep technically, and lead design and process change initiatives in a cross functional fast-paced environment.


Responsibilities may include the following, and other duties may be assigned:





Together, we can change healthcare worldwide. At Medtronic, we push the limits of what technology, therapies and services can do to help alleviate pain, restore health and extend life. We challenge ourselves and each other to make tomorrow better than yesterday. It is what makes this an exciting and rewarding place to be.

We want to accelerate and advance our ability to create meaningful innovations - but we will only succeed with the right people on our team. Let’s work together to address universal healthcare needs and improve patients’ lives. Help us shape the future.

Physical Job Requirements

The physical demands described within the Responsibilities section of this job description are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. For Office Roles: While performing the duties of this job, the employee is regularly required to be independently mobile. The employee is also required to interact with a computer, and communicate with peers and co-workers. Contact your manager or local HR to understand the Work Conditions and Physical requirements that may be specific to each role. (ADA-United States of America)"
Electrical Engineering - Primary,AECOM,Full-time · Entry level,"Bengaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3401812023/?eBP=NotAvailableFromMidTier&recommendedFlavor=SCHOOL_RECRUIT&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=RBU2pNnW8YqoH5vTGH6NlQ%3D%3D&trk=flagship3_search_srp_jobs,"Company Description

At AECOM, we’re delivering a better world.

We believe infrastructure creates opportunity for everyone. Whether it’s improving your commute, keeping the lights on, providing access to clean water or transforming skylines, our work helps people and communities thrive.

Our clients trust us to bring together the best people, ideas, technical expertise and digital solutions to our work in transportation, buildings, water, the environment and new energy. We’re one global team – 47,000 strong – driven by a common purpose to deliver a better world.



Enterprise Capabilities (EC) is a service-driven organization within AECOM that enables access to a global talent pool ready to support project teams to achieve high-quality and timely delivery. EC AECOM offices operate as a technical hub, in India, China, Philippines, Spain, Poland, and Romania, EC has a team of over 1800+ professionals providing around-the-clock project delivery.

These Enterprise Capability Centers support AECOM’s ability to work as one global team by standardizing design processes, deploying collaboration technologies, and utilizing a connected network of technical expertise to support our global project teams. By joining EC, you have the unique opportunity to work on AECOM’s monumental projects located around the world, contributing to our mission of delivering a better world.



We will give you the flexibility you need to do your best work with hybrid work options. Whether you’re working from an AECOM office, remote location or at a client site, you will be working in a dynamic environment where your integrity, entrepreneurial spirit and pioneering mindset are championed.

You will help us foster a culture of equity, diversity and inclusion – a safe and respectful workplace, where we invite everyone to bring their whole selves to work using their unique talents, backgrounds and expertise to create transformational outcomes for our clients.

We will encourage you to grow and develop your career with us through our technical and professional development programs and diverse career opportunities. We believe in leadership at all levels. No matter where you sit in the organization you can make a lasting impact on the projects you work on, the teams and committees you join and our business.

We offer competitive pay and benefits, well-being programs to support you and your family, and the development resources you need to advance your career.

When you join us, you will connect and collaborate with a global network of experts – planners, designers, engineers, scientists, consultants, program and construction managers – leading the change toward a more sustainable and equitable future. Join us and let’s get started.





(or equivalent education) in an appropriate engineering discipline.

: Energetic, honest, strong leadership, very good communicator, clear vision, tenacious, accountable, resilient.



AECOM provides a wide array of compensation and benefits programs to meet the diverse needs of our employees and their families. We also provide a robust global well-being program. We’re the world’s trusted global infrastructure firm, and we’re in this together – your growth and success are ours too.

As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.

With infrastructure investment accelerating worldwide, our services are in great demand, and there’s never been a better time to be at AECOM! Join us, and you’ll get all the benefits of being a part of a global, publicly traded firm – access to industry-leading technology and thinking and transformational work with big impact and work flexibility.

AECOM provides a wide array of compensation and benefits programs to meet the diverse needs of our employees and their families. We also provide a robust global well-being program. We’re the world’s trusted global infrastructure firm, and we’re in this together – your growth and success are ours too.

As an Equal Opportunity Employer, we believe in each person’s potential, and we’ll help you reach yours.

Join us and let’s get started.

J10071668

Transportation

DCS

Enterprise Capabilities"
Electrical Engineer,Marine Debt Management,Full-time · Entry level,"Chennai, Tamil Nadu, India",https://www.linkedin.com/jobs/view/3404644827/?alternateChannel=search&refId=rGYeC%2Fz270%2FyUxgiUnrA%2BQ%3D%3D&trackingId=W1X22jyDLrHgVQs0UuWUnQ%3D%3D&trk=d_flagship3_search_srp_jobs,"Design, control, and implement electrical systems and products

Develop manufacturing processes according to global engineering codes and standards

Manage engineering projects and deliver them on time

Define customer needs and requirements

Ensure that installations and applications are in line with customer needs and safety standards

Collaborate with engineers and technicians to design and apply new system processes

Perform quality and performance analysis on new and legacy IT systems

Summarize data and report on test results

Examine needs on new equipment, calculate costs and help prepare budgets"
Electrical Design Engineer,JEF GROUP,Full-time · Associate,"Bengaluru North, Karnataka, India",https://www.linkedin.com/jobs/view/3385954374/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=4bBwCQwFx82PV%2BnDypRTCA%3D%3D&trk=flagship3_search_srp_jobs,"Good knowledge in AutoCAD 2D and basic 3D .

Good knowledge in 2D plan, sectional drawings, Isometric &

perspective views.

Good Knowledge in MS Office( Word,excel and power point)

Good communication skills

Good Knowledge in Basic Electrical



Design of electrical products and components to meet product

specifications.

Preparation of design drawings and installation drawings in

Autocad to meet client requirements.

Develop new drawings from hand sketches.

Customer interaction and understanding their requirement

Preparation customer documents

Presenting the design to the Customer.

Preparation of Bill of Materials

Understanding relevant codes and Standards

Skills:- AutoCAD and Electrical engineering"
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Kolkata, West Bengal, India",https://www.linkedin.com/jobs/view/3372511409/?eBP=NotAvailableFromMidTier&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=%2FLe6qFonYbCCMEkfnWeLjA%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Electrical Engineer - Circuit Engineering (Train Control),Siemens,Full-time · Associate,"Bengaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3366963042/?eBP=NotAvailableFromMidTier&recommendedFlavor=SCHOOL_RECRUIT&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=2Mq5Aho8FHMUYdzAGyIDjw%3D%3D&trk=flagship3_search_srp_jobs,"Bangalore | Siemens Mobility | Full-time

Together we make a difference!

Siemens Mobility is an independent run company of Siemens AG. Its core business includes rail vehicles, rail automation and electrification solutions, turnkey systems, intelligent road traffic technology and related services

In Mobility, we help our customers meet the need for smart mobility solutions. We’re making the lives of people who travel easier and more enjoyable while constantly developing new, intelligent mobility solutions!






This role is based in Bangalore. You will also get to visit other locations in India and beyond, so you’ll need to go where this journey takes you. In return, you’ll get the chance to work with teams impacting entire cities, countries – and the shape of things to come.

We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we encourage applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and inspiration and help us shape tomorrow.

Find out more about mobility at: https://new.siemens.com/global/en/products/mobility.html and about Siemens careers at: www.siemens.com/careers

Siemens Mobility

Siemens Limited

Experienced Professional

Full-time"
Electrical Design Engineer,Sidel,Full-time · Entry level,"Pune, Maharashtra, India",https://www.linkedin.com/jobs/view/3408206523/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=VdLwg1%2FbV5rS7cEq0ldC7A%3D%3D&trk=flagship3_search_srp_jobs,"Contract Type Permanent Country INDIA Location Pune

Your Opportunity

Be part of Electrical engineering design team of Sidel. Participate to the development of the futures & existing solutions. Designing specific customer request"
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Nabadwip, West Bengal, India",https://www.linkedin.com/jobs/view/3410269096/?eBP=NotAvailableFromMidTier&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=H25pdFZ3tmgDGoAkT5BMjw%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Electrical Engineer,STRESCON INDUSTRIES LIMITED,Full-time · Entry level,"Visakhapatnam, Andhra Pradesh, India",https://www.linkedin.com/jobs/view/3404650321/?eBP=NotAvailableFromMidTier&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=AoknRJF79czwZk%2FCEIAMEQ%3D%3D&trk=flagship3_search_srp_jobs,"Designing, maintaining, implementing, or improving electrical instruments, facilities, components, equipment products, or systems for industrial, commercial, or domestic purposes.
Performing a wide range of engineering tasks by operating computer-assisted design or engineering software and equipment.
Conferring with customers, engineers, and others to discuss existing or potential engineering products or projects.
Ensuring that installation and operations conform to standards and customer requirements by preparing electrical systems specifications, technical drawings, or topographical maps."
Urgently Required Electrical Engineer for Oil and Gas Industry,MANAGEMENT CAREERS,Full-time · Entry level,"Hooghly, West Bengal, India",https://www.linkedin.com/jobs/view/3372507774/?eBP=NotAvailableFromMidTier&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=feVqi%2BFv6eQJpIid1pEefg%3D%3D&trk=flagship3_search_srp_jobs,"Dear

Candidate,

It's an urgent requirement that's why walkin Interviews are going for only one week. Number of vacancies are limited . Come in proper formal dress and with your educational documents and 2 passport size photographs.

Salary depends upon your interview. There are 3 Rounds interview ,its include Technical and HR Round If you are selected then you can join from the next day with proper documents.


Education: -B.tech/Diploma-Electrical Engineering

Experience: - 1yrs to 4yrs (Freshers also Apply)




Regard's

R Patra

HR Team

This job is provided by Shine.com
""site engineer"", ""site supervisor"", ""freshers"", ""electrical engineering"""
Electrical Engineer - Sr Executive - A Leading Pharma Company,BVR People Consulting,Full-time · Mid-Senior level,"Mangaluru, Karnataka, India",https://www.linkedin.com/jobs/view/3414688364/?eBP=NotAvailableFromMidTier&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=4bfqacwpKtPGFP1szEU9xA%3D%3D&trk=flagship3_search_srp_jobs,"Greeting from BVR People consulting..................,,

We are Hiring for A Leading Pharma(API) Company @ Mangalore location

for the position of Electrical Executive."
Electrical Engineer,WhiteCrow Research,Full-time · Entry level,"Mumbai, Maharashtra, India",https://www.linkedin.com/jobs/view/3379526418/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=FM5r4aWLpcM0vpD%2Fc3oq5w%3D%3D&trk=flagship3_search_srp_jobs,"Responsibilities:
Design, control, and implement electrical systems and products
Develop manufacturing processes according to engineering codes and standards
Manage engineering projects and deliver them on time
Define internal customer needs and requirements"
Sr. Electrical Design Engineer,Konecranes,Full-time,"Pune, Maharashtra, India",https://www.linkedin.com/jobs/view/3392234773/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=RyfzYQp6AbywcTVZXqpxnQ%3D%3D&trk=flagship3_search_srp_jobs,"Job Title: Sr. Electrical Design Engineer
Country: [[India]]
Location: [[Pune]] , [[Maharastra]]
Location details: [[SP Infocity, Hadapsar]]

At Konecranes, we believe that great customer experience is built on the people behind the Konecranes name – people committed to providing our customers with lifting equipment and services that lift their businesses. Everything we do, we do with passion and drive.

We believe diversity drives business success and is the foundation for our growth. We welcome different backgrounds and skills that enrich our community and we promote a place where we can ALL be ourselves. This is what makes Konecranes a unique place to work.

Konecranes has three main business areas - Port Solutions, Industrial Equipment and Service. Business area Industrial Equipment (IE) develops, manufactures, sells and delivers a variety of light lifting equipment and overhead cranes as well as their components to industrial customers globally. For overhead cranes, products are either configured-to-order (CTO) or engineered-to-order (ETO). ETO cranes are designed and built according to specific requirements set by customer's operational environment and production processes. The tailor-made approach to customers’ most demanding needs ensures the highest efficiency, availability and safety of the delivered equipment.

We are looking for to join our “Global Winch & HDC Electrical Order Engineering“ team specialized in manufacturing industry. In this role you will be responsible for creating, maintaining, and amending electrical drawings and designs for Industrial crane projects.



This position will be an responsible for electrical order engineering for industrial crane, ETO.











We are looking for professional with previous engineering experience, attention to detail and motivation for the quality that is required in this role. To be successful in this role, you will also need to get along with different people and have a team player mentality



Please send your application via ""Apply"" by 15th November 2022. Please also mention your salary expectations and notice period. Please note that we may start reviewing and interviewing the candidates already during the application period.

For more information, please email to

Konecranes is a world-leading group of Lifting Businesses™, serving a broad range of customers. We are truly a global company with 16,900 employees at 600 locations in 50 countries. For over 80 years, we have been dedicated to improving the efficiency and performance of businesses in all types of industries. We believe that sustainable growth is a result of a strong responsible performance. Konecranes is committed to ensuring that all employees and job applicants are treated fairly in an environment which is free from any form of discrimination."
Electrical Design Engineer,Sidel,Full-time · Entry level,"Pune, Maharashtra, India",https://www.linkedin.com/jobs/view/3408206524/?eBP=NotAvailableFromMidTier&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=SrjsENBJIvXsB6c1ktlIPw%3D%3D&trk=flagship3_search_srp_jobs,"Contract Type Permanent Country INDIA Location Pune

Your Opportunity

Be part of Electrical engineering design team of Sidel. Participate to the development of the futures & existing solutions. Designing specific customer request"
Electrical Engineer,Marine Debt Management,Full-time · Entry level,"Chandigarh, Chandigarh, India",https://www.linkedin.com/jobs/view/3312595928/?eBP=NotAvailableFromMidTier&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=inVoJvy2KSLJxQNtJpZfBA%3D%3D&trk=flagship3_search_srp_jobs,"Designs electrical systems by developing and testing components.
Evaluates electrical systems, products, components, and applications by designing and conducting research programs and applying knowledge of electricity and materials.
Confirms systems’ and components’ capabilities by designing testing methods.
Develops electrical products by studying customer requirements and researching and testing manufacturing and assembly methods and materials."
Electrical Engineer,Mahindra Truck and Bus,Full-time · Entry level,"Hyderabad, Telangana, India",https://www.linkedin.com/jobs/view/3375464647/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=bTZlZnnotqMuLLTQXHElRg%3D%3D&trk=flagship3_search_srp_jobs,"DEAR CANDDATE

SEND YOUR RESUME ON THIS HR WHATSAPP NUMBER+918233851075"
Urgent opening | Electrical / Electronic Engineer | Derabassi (Mohali),AGN CORPORATE CONSULTANCY SERVICES,Full-time · Entry level,"Chandigarh, Chandigarh, India",https://www.linkedin.com/jobs/view/3397500159/?eBP=NotAvailableFromMidTier&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Kz%2FToRJuGtGlVKH2%2FrBd2g%3D%3D&trackingId=yDx9vBUO20sKPR38R7%2Fk%2Fw%3D%3D&trk=flagship3_search_srp_jobs,"Job Description

The Ideal Candidate Should be



Salary: Max 30k per month

Location: Derabassi (MOhali, Punjab)

Timings: 9AM to 6PM

Sunday OFF

Thanks

AGN CCS TEAM

This job is provided by Shine.com
""electronics engineering"", ""electrical engineering"", electricals, electronics"
